investor_uuid,investor_name
693599f2-7baa-4495-a8c6-048bdcc4c74d,Aaron Wong
16fc2cef-5a09-46c0-9206-2469de1a4625,Bose Ventures
c4b16690-e31b-85a1-8fd8-e098d6bb621c,Patrick Oborn
787be2c6-7b2a-48e2-89e4-598a5115f1fd,Brent Capital
456cb08f-2fc6-49dc-bde9-5bb5952a7085,Google for Startups Latino Founders Fund
f3e85a12-afba-379a-1469-2d78c93cfd66,Shasta Angel
6dc91d9f-4731-41a4-97f1-085ef77538a6,Growth Sense
5ebd2f8d-f745-ffa9-56a1-7f1ea9c40dee,FAM Capital Partners
2bb7f78f-c768-4f20-9c46-d6a774b4682c,Innovation In Motion
5b22da5b-626e-c0cb-4196-9c2da0b2fb1d,BioMotiv
d6265240-a70f-4ede-8a18-132343d80ded,Borja Borrero
9a42599c-421c-4766-b652-3d4f10bed358,Point Cove
f4be16cf-0442-4eeb-9d62-642eb8b0f31c,John Seybold
a95f1e27-aeb3-646f-9346-f391dff651ad,Sreedhar Peddineni
9908992c-8e23-d75d-c019-42a1dfa0f497,SimCorp
1e81be1c-917e-6371-fed7-bba4baf55bbe,GBH
51866c46-bd35-4433-b663-40b0af349bcb,Sarah Elliott
8fa6019a-3b84-23ed-2fdf-7b98393a74bd,Michael G. Wells
6e400aa0-8975-4841-838e-e317ce6f7d78,Hadron FC
b3cba5fc-16f3-fb94-a527-8932d8b000a4,Elena Donio
d4eb91d8-1c96-4ead-a0a0-fc79537992ce,Gabriel Jarrosson
4f366dba-c2d5-464f-a96a-d7a6ebb9169d,Jade Green
dcca1856-e185-42ab-b547-042ce9177032,Warren Equipment Company
ad629d6a-bf31-4c6d-af3d-516da438adb0,Dewhales Capital
d3f03a07-15b0-9c9e-33b8-a48323e8bf3a,The Tech Garden
0a48dd72-d8ec-2451-b790-6789a504faa1,WNT Ventures
329873c1-93b7-3593-8968-28b8abbb7995,Aleksandr Davydov
1756fe4e-a2d5-48a5-8b59-ab2f39da11d3,Marc Belton
53bd25e2-fbeb-4a52-b7fb-7904d359b75d,Hansa Labs
77962dea-6a1f-7044-3093-c3bee1d1c292,Think + Ventures
471580b5-e3b4-409a-b1f2-daa4f9199ca0,Dubai Future District Fund
e84b7186-f9f2-4b01-a06e-5f94b223cb03,Barry Porter
b4f1b8f4-7279-4390-bd17-b940d11f033d,Vibranium Venture Capital
82e83a95-81ae-4a3b-b23a-592f2bd2e6f9,Type One Ventures
5ec56bbc-6fe8-455b-a9f9-e05476601b72,Illini Angels
0047d3e2-ac5d-4c03-aef1-037fcbbfd81d,Zeal Capital Partners
2bcc7d9b-7a5f-2bd0-f4e0-66039d2c741a,Eduardo Campos
f0636926-1232-8aad-eb9e-18f9c8e643ef,Tarek Sherif
74f2e7d5-412e-2305-ded9-946728a6502a,Turner Broadcasting System
f9ff137b-9614-d416-8829-0b79a7821b25,Roger Thornton
76e01c82-4bd5-d051-73cd-7c09962f7af7,Paddy Cosgrave
bbb8f55b-2b2b-4118-8ab4-2105645d6833,1855 Capital Partners
337049ee-04b0-0b7a-1629-19e6715e0713,Jack Conte
c5be49a4-2e03-45b2-80b5-299443a90f73,North Island
3df3ac57-9cc4-93a4-d145-debacf6ba6bf,Matrix Capital Management
35ef2587-4490-420c-89a5-1547122d3ef5,Sean Edgett
4ae71d3a-c77f-6bb1-e3c5-528df06aca00,Shaun Moore
94563b5c-4725-511b-54c6-33b4fc9a2005,Evan Schwartz
6afd2c44-4580-495a-95a3-5d021e002fb5,Levitate Capital
cf913256-700e-428d-9fd2-6481da849882,Bill Silva Ventures
64dc293c-865b-4b74-9c81-c84194408681,Alpha Vanguard
69d36346-3c15-af48-27fa-0872c3fc6577,Silicon Gardens
51934150-048e-4347-b9d6-de97bfc7bd48,Koti Reddy
1bee8fc1-c6fe-4473-9e0c-b64a624cfd8c,Pegasus Tech Ventures
d50627ab-78fe-4c23-9b00-903004bef932,Tagus Capital
b0c05e08-8f59-4bff-bd66-9257529b3234,Vaibhav Raj Gupta
f393e81e-480b-438e-a915-75d55673d37d,A&E Investments
ca3654c9-170d-4b36-94e5-0a635c5fe491,Cream City Venture Capital
29cfac6b-e666-dfc3-34ca-086d10b0ec6f,Jim Tozer
ce1d8307-be29-4902-986b-e931d308959e,T3RA Logistics
a0af52e3-2600-ba7a-5e53-de0044011e51,Robin Berzin
b618133c-c440-41c7-af71-4b58c62e2188,Rainmatter Capital
657c0d1b-d5db-40da-90c3-3b66e3060cc7,Marc Weill
89751e54-3c37-4608-9adc-ae9a94452825,Gerry McCarthy
c3446909-0085-4d57-b859-81985050f0c4,Avalanche
af397e15-cb15-bfb5-de6c-6616cf88ee14,Jonathan Manzi
47cb844b-40a0-7e00-8d81-a18d9c61e52d,11.2 Capital
2918f428-5fe1-e6bf-2ae2-2871b40e535c,Zhen Cao
db74bca5-a88d-4785-a28d-ef69fd991959,Kris Collins
168c6daf-a038-0af2-9148-2ebd38ca749a,Panda Capital
91ed4ff4-a76c-4af9-85c1-5c65f8ed48b8,Primal Capital
e81d6487-4693-4dad-8a66-c0c8e9f6b82b,The Braunfeld Group
a4aa27bd-c688-65b1-a02a-4f02d021d958,NBCUniversal
105e157e-69fe-b77a-2501-1eb1ca39e9a4,Bryan Mazlish
4df5519e-9dcd-2c84-e0e2-0887cbb9a438,Shalabh Singhal
7cb32e07-af32-44d8-8f88-ddc70b116e82,Axis Holdings
45ee5e66-33ee-4ced-a48d-8a99024d0f99,TIDES Business Incubator
21cfe826-86b7-74aa-2c20-3468a9b877ca,Bernardo Hernandez
d512a8f1-6956-418d-88e4-af617ba3dfcd,Isaac Ewaleifoh
66454154-fa34-479a-b384-2639ca0c239d,Gary Applebaum
f43d8585-eadb-3929-1588-dba13a3f0a49,Seung Bak
10738a6a-b81a-48a8-bf6a-ef53df2a4a9c,Max Michaels
8ea1bc3c-1a13-7a32-5fc2-7ec66381738a,Simon Bolz
22c1adfc-c904-4129-b20c-a062390a0cb6,Ken Haines
5ec5cade-8dcf-455c-919f-62fdf617272b,Algorand Europe Accelerator
7a1810f7-c389-bc12-c89b-7146648fb1c1,Jefferson Education Accelerator
9d62432d-dd5a-7c8d-4a17-698bcaf01683,Hedgewood
6161dd68-1ef7-1814-a870-c34dda1027df,Flex
19aba6b3-1ce2-4551-bc74-4e5fdd5af611,Sean Hoge
40fdf4ce-0d27-40c8-9d2a-caec7b24458a,Kathryn Moos
a6d3f9f3-9b5c-0fdd-cbbc-a6bf42e245ee,John Sutton
5925aa40-554f-b1e0-8873-f599e55f581c,Hong Yuan
b71dfc44-bbe9-4fd8-966a-5a6d440c4318,Silvia Oviedo Lopez
d94e85cf-4208-45a1-a94a-635e6b32378d,Abhishek Goyal
ad8cceb5-d28d-7e77-7775-6b1fb49da73c,Andrew Berman
743b53cb-49d4-4cdf-a626-c8cf26207077,Ian Rust
9ea84e60-9325-4000-ae52-3aaa34233951,Zach Waterfield
ca6dfbff-d7af-934f-a1ae-67ca188fb7b2,Buckhead Investment Partners
697781e4-35d3-471e-9048-f608ced2790a,FL Finance
ad467c3d-517d-4077-9a4a-38a8ce014ec3,Wexford scitech venture fund
829538f3-77c1-4eb2-b069-21ff32d1673c,Venky Karnam
e075716b-45b5-1d18-cf7a-48874b62ef23,Augusto Marietti
94506465-f17c-e0b1-05df-74906f1cd926,The Angels' Forum
eb9de0d2-5b6a-4567-a64c-d4c74212dffa,Matthew Ramer
e32ad825-577d-4422-8f97-b10fecaaa9a8,Ravi Someshwar
9a2491ee-19cb-4f22-bcf3-44405a848c68,KSD Capital
66605f50-c17a-8337-6d14-6c1119e0d9ab,Daniel Cane
ba96dfb8-9bfd-0d9d-bcd9-42e9c0a860c7,Mike Murphy
f20b6489-b27a-9a9c-e66a-2249b230af6b,Param Desai
a07b1d3d-8a04-86a8-9aa8-46b766fcb17c,Josh Yguado
a221aa08-7c1a-4f44-b1d9-153bd23a5581,Josh Snyder
6b3e5ab3-1592-aff0-853c-062c06a3576d,Courage Ventures Management
1e9cd0a2-f568-4ab4-9d98-f279018e9909,Dean Francis
ad0100c5-9272-41e3-b6ac-57f086c984cc,Parasol International
1ca29347-6379-54e2-3646-17c9e1c60434,FreshTracks Capital
580c5226-4f41-4474-b67c-19e60f4c6bcf,Artifact Capital
cdd041fe-57a9-4574-a2c9-0693ae181d0d,JTS
5113c124-0cd4-6d40-0ba0-8bc6c40de294,EQT
100a70ad-e907-44a2-8659-ca49ff67862f,Autograph
4c942c9c-88f1-65fc-0caf-ea1566d06ef7,University of Maryland
e66b21ba-16b7-bac7-e848-5b29134dacef,Sisu Game Ventures
14598f43-f680-9af6-698e-8426a60249c9,Liu Jiang
eefd9868-89d2-4337-9b11-93b897830d5e,Forj
af061bb2-189d-4da5-9c31-bdcbb1c88c79,Megan Callahan
1518b28d-67a9-4041-821d-7fc4d5d4fac0,Obra Capital
14e7ac07-83a3-432c-1de0-9321101f234d,Danny Wen
aced11a8-ab2d-45a2-9bf9-58348e85aaa3,Flyer One Ventures
b43d2c7c-7f8f-c27c-0591-44042f492211,Jim Larkin
0c2e8dbd-616c-18fe-7cba-2da1fe84ce0e,Rimpal Chawla
2a7cf1c0-8277-4d50-e10b-9b53b227d56e,SNÖ Ventures
ae949e8e-0cbc-da49-afeb-0a386793ab54,Constellation Technology Ventures
697985b5-708c-47b1-806e-49ffe816cad3,Elliot Grainge
f589d692-696a-44dc-bbda-f632eeef4bf3,Palsar Ventures
5e1295ad-d3e3-4bc5-8c93-9704d7723cd7,Matty Soudagar
a1161509-9420-32b8-ea93-bd2587c4eefe,Microsoft Accelerator Seattle
3d9b2cdd-f65d-6de5-7bdd-810852530837,Yoonmin Foundation
197bdb9d-45c8-4936-9695-52168e59d13e,Jared Lynch
9a829b1c-a042-9746-f630-4f620651777e,Dutch West
3949b4e9-26ab-c187-8a55-fb7944749b80,Xavier Gury
2ddb711c-98d7-fc2c-0623-2b146d3188a4,RXR Realty
bdde8961-848e-447e-9700-bdca7e127f3c,Alex Bitoun
5f3fbe7c-798f-48c3-b177-7556979052c7,Labyrinth DAO
4b644ae9-72db-0225-e3fa-7b1be3666c0c,Konglo Ventures
05fe1b40-ee2c-071a-2512-b3931348c07b,Michel Akkermans
5880bc28-85d3-8fe9-c991-27038fdfb1fd,GP Bullhound
defecca4-69d2-e194-4442-0ac5573e2b6d,Stuart Gardner
90b98616-47f9-36fd-9487-febf0472e338,Luther King Capital Management
ea74a07c-c521-4b4b-afd6-1b6dc586b256,Dennis Mozak
93606a4a-e947-400f-7fc8-b9dbc3437632,Konrad Howard
16045545-aab3-f3e7-f1c7-6b64ec20b1ea,Prudential Financial
3afed57a-1dd2-60c1-8304-9b4b5ceedd05,Stuart Porter
db9bc713-a85d-44dd-ad38-e3e49fb3796d,IIM Indore Alumni Angel Fund
5b2b1390-411d-449e-bf6c-f95cfaef4371,CLIN
b25ad737-bc50-4c94-b0de-c571fba7cb3a,Apis Health Angels
c7a092f5-65b7-492c-a027-a18319e1cd2d,TiE Angels Boston
68fba2a0-5d46-46a3-b901-ac13a0e7b718,Oki Matsumoto
cbc7f889-61f3-431f-96d6-3fe2bb63fda9,Barbara Wachsman
922bf90e-2b04-4514-a605-2c2bd10f6e71,Mighty DylanK
3af6482d-81c9-b834-8d1b-345d9a19b855,Congruent Ventures
b43cebc2-7a26-6e4f-3930-b7bfdb739f24,Thibauld Favre
bf64e610-c398-49ed-8404-110c8747629c,Zane Venture Fund
f48050a1-dfdb-4306-97ff-e7a9621daac6,Emily Huh
5e28e434-7877-42c1-b3be-261150f0dfab,Anna Garcia
c256d9f5-58a8-4dec-b704-5651210f2586,Jennifer Benz
adf05b42-dedc-4d07-9d91-8d543c0e1d54,Jeffrey Hyman
ebae6782-7040-b515-9c89-36fb0a31e113,Mark Cuban
c6358f68-88c7-4533-a868-44831958e331,Aditi Sriram
718ec69b-0503-fd5c-cf64-31cebb208f46,Varkain
c09be2f6-7a81-4cfd-9415-ec2a57e1e3e7,Operator Partners
2170d4f9-f1d4-4626-9b13-9517c2c03873,Oremor Automotive
1e7f548d-17a9-446c-ae18-26d7747a5266,Jason Gelber
e7b13eca-16cb-0cda-3157-89921b88d069,Phil Bronner
6741ff85-c18f-4d73-bcee-1a93bf9d6ec1,Idacapital
50cf4973-2f45-48fa-b192-a8c50d837e52,Trolley Venture Partners
8d9e5464-b91b-3222-cfef-d3beb8cb77db,Alex Levin
3ad0c674-e680-4db9-840d-dc00a141e752,Plus Venture Capital
da43365d-eded-469e-8154-4277c82bd15c,Tina Schweiger
04a4b4ea-fa33-48e6-9e41-c53de6759fda,Robert Reynolds
f54f6400-0e60-49d9-a05a-cef1c889cb29,BuenTrip Ventures
328b7057-c2bc-47b3-a18e-474373f66e94,Viva Ventures Biotech Fund
1460a854-73db-9b41-6859-a8c39719694b,Clark Golestani
e2bd0d00-ebcc-4462-bbf5-4f0bdd8a12f2,Scott Lewis
c1c05db8-0b79-bcf6-45c1-1e7b8ed3c6b8,Eckart Walther
b5e2b367-262c-40ea-9162-cf684a5a1157,Mainspring Capital Partners
47d3419e-3b86-0ea8-4a89-521ccdc1da03,Vaibhav Domkundwar
c304ccb8-bf77-493d-984b-9444a934b4bc,UB Ventures LLC
2a58cc90-f050-4788-b7fd-9ba6f260802d,IOSG Ventures
f5714e7b-8101-4f7b-a6ef-aa7147259fcc,Kepler Space Ventures
76f57668-faf4-41fd-bd21-ea80048ad1bf,Business Valley
51213b45-9bd5-46bd-9273-1aa79736243c,Sid Powell
b8ca2d4d-2725-4b0c-83f2-58899c891d70,Boundless Venture
5839bdd9-2438-41a1-82a6-159b1bb2107a,Julia Prause
98885350-9135-2ee3-83d5-0ce964113f26,Christopher Shonk
07a14c48-8635-38b5-d275-c54c83170b6f,Doug Zingale
f229fbf8-a54a-4d3c-9220-c6ea5931fef5,Marissa Hermer
c9851bb0-c272-1e5c-53dc-9eb0422ce3c3,Nimbus Synergies Inc.
25a25579-4a16-ce62-b82f-5ac1f625262c,Scott Macomber
3d844898-3514-5d58-ea33-ec052970af85,OneRagtime
6780357f-7094-440c-bc48-528e555aec2f,Chris Hanson
18682747-3d4f-d2fa-5e66-c6ea6e9e96dc,Discount Capital
b61f9101-6f55-d420-ee15-05e359d364fc,Brightloom
60bdb1f3-2471-986e-81af-baa20d57962e,Crimson Peak
836634dd-ec29-0c7e-05f7-60abecb4718a,Barry Silbert
e5a71627-a930-44b7-8f3e-e522bb8bab0f,Filecoin Foundation
dab5d379-e6fd-4021-23d7-70120c634487,The Mill
90fdeb40-a6df-4a22-a464-d4bbae13a26c,Trond Riiber Knudsen
c2b6064d-dd4a-4489-825d-d46c48bc72e1,Karan Singh Deol
dd9d06dd-e7cc-c185-3b7d-eb2e278cb6e4,The Flying Object
f8750f0d-e0c3-3921-32c3-d272619beebe,Nirav Desai
7bc046e4-7397-ae2b-0ba1-10e7700b422e,Jeff Rusinow
96ed86c2-533a-4639-9d78-0756b6d760f8,Rellevant Partners
588456b3-ddcf-98f7-c112-d18e88aa8c84,Keytone Ventures
73099e7f-0960-3b03-6c29-9f0b0a83169d,Flywheel: Social Enterprise Hub
87b7d834-9b6f-e633-ac12-43d0b3136ea7,Andrew Surzhynskyi
8c05ce70-c3e6-4814-b38f-417cfb1c6d33,LB Equity
518f4e7f-1e53-6194-1a5d-1e8453f2ddc0,NUseeds
9b31ffc4-c82e-ff50-92bf-d9f11ab703fb,Nasr-Eddine Benaissa
72142e7f-a3f8-4226-8d5f-e4fa61f245e8,Flywheel Fund
196e8e96-a5d6-2248-4585-b1a30f20bbcc,Adam Grosser
6d7bb156-925f-3ab8-d7b0-f6d921535467,Marc de La Bruyere
3efc4632-b552-4570-a769-7d6f5243e1db,Anthony Tiffith
f17dba00-3364-e575-c606-716bd2843765,Guy Gamzu
1c7295d3-ba02-fe02-fd51-ebe6a0ba5609,Adam Levinson
21cc3b8c-9e34-487c-fa7b-b912aa0d0965,Ironfire Ventures
351349fd-aefb-0a41-f1a7-356d5d613be4,East Post Road Ventures
b59c2273-5d8b-0ecc-85e2-e607500332b4,Envision Ventures
7d92a3cd-a2a9-48fe-aba7-ca54ae57f008,AJ McLean
67382e29-2c13-d015-4533-dad91b341410,Foresight Capital Partners
b7cb4432-15d8-42d5-9737-e515e155bc90,Bernd Girod
fb2f8884-ec07-895a-48d7-d9a9d4d7175c,Founders Fund
e6b7135e-63a2-e691-ca46-8ad3490a416a,New World Angels
1cbe5dbd-f2b1-4cb3-9d0e-8072a38cc44b,FCP Ventures
fe4a726c-8b91-edb6-771c-e313bf52efb5,Aave
3b7f6fd5-6ad0-279d-d461-5ab0c375170d,Margery Kraus
30342703-dd4d-0e11-078c-605610d6e376,Scott Chacon
09c3eb52-39fb-0a89-08ed-679c9ba6b213,Michael Cohn
d2d1c260-c256-b956-5730-4144c19ab090,Strong Ventures
97c14fd9-8bdd-c922-187a-5171f4730e5e,Yongming Xu
14f9fb12-5465-925e-630e-6ad47bbdcf2f,Zack Goldenberg
a20fd0ed-518a-4039-a530-f4a13073cbba,Nik Sharma
ebc0a8d8-c4ca-05af-a354-63d138a9bb3c,Drew Larner
e09e1e56-b345-62cb-4efe-ea62eaca9d83,Hudson River Capital Partners
7f5ad0d9-0bce-42b6-a5aa-df38fba9a233,Gibson Lane
85d2d83c-8489-447e-9841-78e03bda8ec7,Adrian Cheng
5bf6eb46-93dd-a0cb-1d8e-5322d0584039,Baruch Sadogursky
c4ade3d8-9176-b921-7035-109a9c2b8661,Verne O Sedlacek
55aeba91-47bd-4ca6-a4bd-eb4b711da73d,Aceros Turia
61d7c6fa-f2a3-4b4b-82cd-dd547ad301e4,Blue Bear Ventures
ce044a17-44f4-ace1-c66d-86a37f9e6490,Mountain Partners
9a7b91b2-6cf2-db7f-8a99-1d73059ae54c,EOS Ventures
eab687e4-3603-4bb7-829f-81f0f9ccfd83,Koda M. Wang
3bf9e07a-cf92-42e6-a70a-a34b80d4bb17,MDSV Capital
8331b867-38c8-24c8-3fd9-e97101405068,Ashley Brasier
fa5a3cd9-24b9-430e-a066-0b43887ce4fa,Seetee
a824fe5b-2a4e-74ea-83d1-e58864ba27b8,Sandeep Sahai
1195b727-5aea-44d3-803c-f09d5845b507,Jeanne McFadden
a7230df6-a8f4-4230-ba02-8c795427276c,Epic Angels
8c32d322-2173-aa92-c6ff-2180d903632d,Xfund
d1d8cffe-0d8f-bcac-174d-ba098b678da3,zVentures
832cebb0-f851-bf28-73ac-20b59ffea794,Luigi Bajetti
0280114b-82ce-4d3d-bd50-6d61791b4769,UB Ventures
ea4a01e6-8626-bce1-0e17-08ab3103eb6f,Microtraction
b62b0ede-069f-4968-b06c-eeba07bb5587,Janice Leone
ed87945a-8c5c-def5-9f98-bc80fa3f926f,Anil D. Aggarwal
ac1fb9b8-e399-4a70-9834-03bcad90c7af,Independent Community Bankers of America
724e7307-2daa-d640-3e19-e9d25b039029,Lean FUND
18c7ff3e-f82e-7baa-4afe-b7ea90045e5f,Brian Dunican
3e54a2ca-6afe-4c3b-8a59-975ca489f5fe,Commonwealth Labs
ff7060f4-2dd8-413b-bb22-ea9a7b88458d,Centre for the Development of Industrial Technology (CDTI)
4fbb806a-fb8b-4b68-9141-c623565b124e,Hauz Khas Ventures
e75f3226-19d1-b16b-2af6-bfc9c799812b,Cassidy Williams
9a7416f0-62b9-434b-84e5-6f8e7021eaa7,Aza Ventures
6c159f16-7c3c-4879-8c25-aa8ff3e122eb,Varun Soundararajan
d305274d-1a31-c853-7e44-91659a2aa220,Beast Ventures
487595ee-3dd5-459b-8363-6c3c85e9c33a,Vechain
68735e6b-e423-aaa6-fbc8-afaff9f6c10e,Karl Peterson
12b9294b-8e04-4343-f224-a2e6cbcd4510,Tripp Jones
478ccb09-e29f-422a-bfd1-baa6d5cb2c3f,Thibault Jonckheere
dceceb54-bfee-4b4c-a04b-59608eb9b4cb,Joshua Jeffries
68c7c0b9-e982-f50a-80e7-6e087975c5bd,David Michaels
e8d5d143-f83e-0ea7-409b-4145e7bc0492,Xerox Venture Capital
120ea05e-a70c-49ca-8706-ebd5e7c8d75f,SVQUAD
e373cf69-9d3a-d952-f4e8-15df6cab03f9,Nick Green
8a1fb419-9e9a-5770-7d91-cf9b674f5dc6,Thinktiv
1ce01368-6625-470e-92a3-3bae211c067f,Sunstone Management
79d9deac-4776-408f-b9e4-fe4c818a5cb0,Formulate Ventures
71ce1d87-1cc3-4f6f-b818-a3841f0f0145,Atman Capital
56e0702d-55a8-4bc2-8091-6be34318e3e8,Ranieri Strategies LLC
a6129712-60d4-ac85-0aa3-f0d8d5dcf5d2,Fulcrum Capital Partners
5e9de966-fbf7-b105-3945-6d73b6325046,Colin Anderson
b46cce75-ac64-4696-8ae9-f3d93787a6bb,Velocity Vehicle Group
31307561-04ef-749e-eaa2-a89a9176578e,Luciano Oliveira
a0e2e46b-5299-6503-4a18-0d49ac8fa0e9,Northland Angel Investor Network
1ed7ead2-9223-2e5e-bced-a081cf4aef8f,Ekistic Ventures
5acd1875-fb1c-4cb1-88f2-694c2bb9fc23,Rami Essaid
b787b42b-2af0-e1d2-5b15-b2de522459a8,Michael Antonov
1c776de5-29a3-07b1-47a3-4ae073cf96c4,Darling Ventures
a867c661-555f-8032-cea1-ad68fceafb66,Malcolm CasSelle
30a06bb8-8293-4d4e-98b1-514742c32ef8,Luke deWilde
0dd7964c-c485-4c22-b88c-108436478203,Berezka DAO
59d6e330-4938-2d9f-6bc7-c5fab0912471,The Fabric
22a56d7f-6ef2-fd1c-1a22-b05b2090cfe1,Cory Reid
91cf2c5a-a912-4e85-a351-fc988edc4ddd,Jaszac Investments
fe2e9fb1-3c44-4898-b3b4-94672f40b969,Brian Schwartz
d5ec4d10-2b86-10aa-2692-cb57f6a18f78,Holly Sparkman
09d332f6-ecb5-46c6-dcd6-4dc1f35d10a1,Nazca Ventures
c32c0e7a-2926-47e0-951f-2da17f94cd34,Big Sky Capital
38168b91-05ef-d9d5-33fd-f4cfb6cae99f,Brandtech Ventures
8a3ef2fd-d103-6a07-8691-e4264d46f212,Mike Nazzaro
5b667f36-b6dc-4240-87dc-18ede5d8228a,Ramiro A. Galindo
4504d5f7-4297-9fbc-906e-7ae854658f32,Abdur Chowdhury
f3d7b9cb-68b1-f399-58da-00861d8431ad,Tamarind Hill
bf0cf383-5859-1fb6-7b58-4480d953e095,Halmos Ventures
270a3fd5-18bb-59f8-0bed-05176ae5e60f,Nordic Eye Venture Capital
c5fedb55-af22-4ad2-b9ec-4fea8a07d8ad,Schan Duff
b9c355c3-e938-4f16-9f68-459a0f9445d4,AIR Capital
31217ed3-2442-4a19-ae2e-1b54a05a1cb9,WIT Angels Club
10e35302-a14c-4143-a0e4-875ec958f2ca,Julian Aiken
a6199c19-0460-5e6b-f726-b68ce7f5dac3,Emil Pitkin
9e7351c5-a9a2-1b15-3d43-3f54154e30ee,Poplar Ventures
1f4b4e0e-61b8-5e30-bf1e-bf8ef978f43c,Canvas Ventures
10f5e87e-b201-c115-7e6d-0f07a124c42e,Antoine Blondeau
9d110160-1d15-954c-8f30-400512c096a9,HD Moore
e39762bf-16dc-7b4d-8e35-d13c0f648a41,Next Level Ventures
d1a6cb61-c8a1-038d-bdd8-6fa93f7651a8,Web Sun
998ba4cd-308f-4382-bad1-550f0c7b36e7,Grantham Foundation
842f1c95-36f9-933d-787a-ede078c12918,Integrated Asset Management
c9fe3a0a-1a9c-b8d1-2ef8-6653e782b588,Tabreez Verjee
dec4c206-028d-495e-d26d-33f942debd60,Precursor Ventures
4310797f-ac3e-5c45-464d-727978de892c,Allen Graber
59368533-656a-4294-a977-a6f644db311a,Phoenix Club
af43e53d-eec6-44bb-b589-d42229832f13,Gravity Ventures Incubator
7667f0c5-3b26-45c2-b5a2-961a02c50775,Neoteny 4
bdbb9cbc-3431-4e09-b479-8fc05291b23d,Ed Sohn
628fce03-2f8a-32d5-8446-32e4f648aef2,Allen Morgan
af23c1be-3a02-bb9b-2e6f-64a92b2c8dd7,Edward Zimmerman
19145816-ac3e-61a8-69d2-bc22047ef919,Prototype Capital
36d33ff8-fbdc-4f61-bb68-699beeec3084,Vladislav Lukonin
5b0d65b3-3488-b8b0-9147-4282e318e6c4,Zack Rinat
5da39174-12c8-4f3f-94cb-6118a268d9e3,Brian D. Evans
68bb3b92-b2f9-480c-bdc1-54fb994d57b3,Gigascale Capital
0651d910-ecbd-505b-48f7-079130b69cb5,Movac
e9343798-ab9e-ab52-bd69-e91a021be3e7,US Department of Energy
915d6b47-c7d2-4991-8a53-574bdbd093d1,Flexible Capital Fund
09dbb6d3-47be-279c-5eb2-ef6b7c595b1a,James Everingham
e7d114a1-cc94-1df5-d99b-bf9fa03c2a17,TDK Corporation
b2b353f6-8117-4d11-aad0-1925fd294d06,VamosVentures
c62eeec5-027b-e419-8151-834d20993966,Goldrock Media LLC
e7378f63-cb27-4bbe-9840-d4ce9e9fbc98,Dalpat Prajapati
beb30145-df73-f818-5c39-90518e3011bf,Dragan Boscovic
c690e216-0a24-44fd-b3ec-3e6f183552b0,Sylvia Fernandes
5b04553d-c228-441a-a707-aaf2c2ba66ff,Rebecca Henderson
a13ef92b-152a-4e1e-af5e-76aa2c6546fa,COINS GROUP
3ae9f6ed-7e47-3b8d-204b-83c2a581a614,EIT Health
7b57bb1f-cb2e-387f-ef60-f4a3eea0ef92,Steve Risi
44f780b9-d6af-10bc-e3b4-36f37cb9ed23,FinHub Global
c0a6551c-c468-47e8-bd96-3dc42b8e3e0c,Christina Smolke
d32ee2c6-e516-4e56-907b-35d42277650b,Adrenaline gaming
249b1491-879d-09f4-6b4e-232dd1d97d53,Maneesh Arora
0223e6b9-ae6b-4a5d-bd03-925012bcd281,Hyperspace Capital
4f7a6ef1-e3ef-4d30-9f02-e2e827b877fc,Ian Livingstone
852d3b83-4f9b-4dd5-be95-c767291e3696,Reserve
430e4d26-a3f2-4e21-8b3f-676db957115d,Ryan Gilbert
03b88cfa-318d-4e95-b0fb-3f4ecac64c05,SkyKnight Capital
87f6f9d4-209c-48c0-b9e0-f23f7374e34f,Kunal B.
84e3a64f-198d-4037-8137-e9813098e806,The Department of XYZ
8a0c3a38-d9d1-9a29-5972-805405d26b65,Alex Blum
850b51fa-c5b1-0432-d730-4bb7e7a72122,Wessel Management
b661aeb4-f88f-4480-a6c7-7cd1b5bb48f2,Milo Mitchum
1ed40e3b-a86f-e771-568f-55f38a37e5f3,Tom McGowan
fefe48e6-3c2a-9d21-c51e-0c0f98f716a1,Frederic Court
6e468881-0a85-a76b-5ea1-6e5e135206bf,Phil Schwarz
5a93c860-7fc4-2a6d-c206-76898dee98c5,D.R. Horton
e976c797-1e0e-4c21-9c10-5395611ceb4a,Donghoon Investment
9fa40571-4c9c-1f2b-73fc-6942b8bfedf6,Hakan Bulgurlu
bd372be0-c415-44da-a2a9-34fb8abc97b7,Carney Global Ventures
76325288-6172-583f-9254-a8ccfc01ab1e,Gil Fuchsberg
68d5ae7a-30a6-4ac7-b1d6-649885fd63dd,Heal Capital
483a295b-f648-4056-a5cb-fb4ed0e450ae,Christopher Jones
0618ef2a-509e-4cdd-a73d-761f345e5d9a,Leticia Bufoni
e4c4b4c0-3c0f-2b38-38f6-dd7809a0b9fe,ArabyAds
6ae55368-895a-0bfa-fe3b-2a91185c204d,Bill Murphy
75eda1c8-a1ac-f159-7eef-ff114eba6bf8,Carlo Minassian
ddfbf81c-340c-4052-a331-a98ba07b1f93,NP Capital
bd49d956-db69-1f97-0660-3e90817f8662,Kent Wakeford
44eb777b-57c3-aa1d-078e-9eafaa2f5104,Thiel Capital
a5ca8230-407e-45ec-ea30-5f0dd9ea28ba,Ben Holzman
e21c5d7f-0766-7b3a-5d15-0d1d0a6df6b3,Marc Bell Ventures
