org_uuid,name
a0024486-d55c-e8cc-bb6d-c28bbfd72949,REDEF
b2333068-4d57-4d07-b50b-1dcb07dabd18,iShook
d0fa8121-1f6f-a267-b818-55fdb1b56680,Gondola
38b77d41-6098-6301-c778-dd73d8ff698c,"Episona, Inc."
50d03c92-36e2-4de6-e7e1-74d92a5331cb,PayRange
42313366-5df0-9ecf-f6bf-19842da36ffc,The Dyrt
21ae09e3-1ce0-f063-9ca1-36c7dc826b71,Nouvola
763d1bd0-f11a-f7a5-6161-6ebd8f1cf6ff,BrightSky Labs
cdc2715a-0fb7-9c82-079f-247ef732749e,"Stratio, Inc."
8f739114-2169-3646-9582-d366cc4c5f6a,Veriflow
3588ce78-1f24-6544-0a43-31cab7f5d89a,Pirc
e5a74914-0e6c-6119-665e-cade705ab60f,Green Badger
245b09d4-f178-4d68-8328-3ea8025cab8d,Effective Tours
9a21f23d-8710-b5a2-3a1c-72d4d9302306,MeterGenius
1793fcbe-acef-e9da-df0b-03d2d66190ae,Tru Optik
08a077e2-95d0-c761-0d76-eef90f28059b,SurgeryEdu
61a684ab-94af-5d57-98ba-28e4835933af,Cribspot
8a2cd511-190e-506a-aee5-96a5582c6f1b,"Trove, Inc."
c1bee965-1c76-3afc-1377-cc586dfecb1e,An Estuary
82d76669-b21d-c2a8-3612-34b98d6654f4,Allovue
58e01a7e-6494-2ccb-91e0-3546621785b0,Terbium Labs
73198e31-0201-bfdb-f60e-074dd496137e,Fixt
ebe783e7-9692-a3df-749e-206aaa2d37d6,Whitebox
4a97b825-dbb8-2a86-7251-0846b34dc39e,SaviLinx
30804fca-72df-3566-d9ae-4d08ea8af5a4,itsDapper
ecf44c33-c050-ba52-5a89-2d6c12ce8553,Insurify
07125967-559a-3ee1-126f-5481dd65fc92,nference
b8e831c3-0b63-43ba-821d-bda8dfcd5549,Buttonsmith Inc.
2e9a1605-1a95-cbcf-a76c-ce9f918ee52c,Levvel
6507969e-5fa3-bbcb-edc2-56dabc4d2bb4,Flashstarts
93372ec2-a1eb-6bb9-3c2b-7ecfcbc62f76,DidLog
2822380d-157e-7a73-b048-65fecb32c6ac,Rabblester
96a9eddf-558b-43c3-747f-cabd7b449aac,Specter Aerospace
f67f1b9d-8c82-af26-be2a-3a3b3e98054e,Shopventory
1a7cc3c5-6257-a2c4-278b-9efe9aa02da9,Facities
3c614c7c-50c5-5bdd-f7f3-5e6b0866828c,Pip Learning
fd0efee8-c084-1db6-7bf4-b7f35544ee81,Globavir
e27e1dfe-3367-90ce-fa5d-cab45e8dd0ea,Poliana
fa118be5-7298-881f-7fc6-eb7ffab0d2b6,InvisionHeart
3ba05ea3-6404-e347-57cb-8ebba13630ab,Yik Yak
9bfc7368-8f61-d552-90f4-f3907327b2f7,GreenDot Trans
089baeea-2121-f52b-1b28-f9808c7697fd,ibabybox
d23e8681-2327-9a6f-55b9-2692ab57179e,Mohound
88b3e5d7-8c01-8428-4f86-3e816285f899,Automile
e4f6008b-0389-9895-9965-de9970b3c7bd,GetAt
bce9d2dc-cb54-e35a-810c-605e012a59f1,Coinalytics Co.
de006d8f-b32e-46b4-72e6-627b148c3eea,Expo
d980767c-2edb-4dbd-8c6c-52520e435aa4,Echo Locker
c66ae7ef-946e-408e-c6f3-aeac43e26dec,RestoreHealth
0ead2be2-4a5d-2d40-3bd5-d518d7c66afe,OpenLegacy
c34da19b-1498-3df5-ad90-efc29d5b270e,Ovitz
69e0ef7b-3b88-be3f-2486-05838ca2c766,Greenbox Technologies
d0d7c6cf-0be2-c98e-c2f7-2b26dbd538ab,Togally.com
0a16c3e1-e6c4-f7af-7be9-891006b01b75,BVA
0334849b-ce7a-181c-1879-255c4ad37f27,Slantrange
71ffa4ef-e416-9da8-ea96-fa58a567ddef,Bridgecrest Medical
bf243914-05a2-d6c1-86dc-d2d5086cf127,VaultRMS
57bf58de-2650-4d26-5a99-76e283dbf9d8,YOOSEND CLOUD
825f35ac-f8e9-43c7-98b0-2f30e6130264,Synergy One Lending
3c88d93f-5265-4920-9340-e4796cabc12a,Cardea Bio
a49ed173-a9ad-02c1-b68c-b2f84f4f9716,UpDroid
1759f0e2-f30f-6cc3-1746-1ddb5735df8b,Folloze
e28e0544-873e-6800-5780-2d9b8164d698,Nexkey
aab76a84-cc7c-b3df-cac2-704234332785,Solvvy
d8d15013-f1e3-414d-9dc8-1a5c4ee0847c,FND
1873b513-dffa-e0b6-0a2d-b489815b3f8f,Foodlve
ae012d17-9baa-e701-f8d7-0212869b7bd6,Themidgame
c3153cf3-6c52-ea74-5941-03ae6c69ea3d,Markforged
7ff992d9-4c0e-0fa4-d8ca-06cf6ad3799f,Liqid
5369bb03-ce70-6470-90c8-d9fa3d1b1f2f,Sweigh
3fc4f78a-a591-9140-bcad-e84c0165de48,Praxis
fd81b81d-8a0e-371e-9e05-73c3621bec6a,Liquid
39eb84e1-d318-dac0-391f-24a4e95a1236,Touritz
ef8c6f5f-cc64-9a6c-853f-ec0b62005134,Geopay.me
ac831312-71e5-0449-bd41-40bec2625f5c,Connected Benefits
e0a409e2-1e4c-7a4e-7bec-68e70b41eb7a,NanoVision Diagnostics
002194d5-e7cf-cc78-86ca-4213f8edf62b,Smart Lanes
63fdaedc-9e44-cb17-3d3c-0d841d0e066f,ScoreBeyond
42e03891-bf9d-7219-8517-e66c50a55185,Beryl
384a7622-166a-90e3-c50b-b8134fdf3fc6,Collected
7735f2e4-8882-9c5f-dde1-51b6577563d0,Spacefinity
ecf540b9-e937-1bea-42b4-0edab6a6ffd8,Perleybrook
3d3b3103-bfee-8559-6ee8-a900fedc4116,Greycork
8b10955f-e4d6-4efc-90f2-5b1611f9ed86,ThoughtFull Toys
5aa94511-f00b-6f3c-cd9d-4e2d0aa0188e,Parents Journey
f2996be5-08bc-0742-775a-20f820aba746,Learning Hyperdrive Inc.
b044f683-45de-bb55-6d2e-b7ee6f913666,Surprise Ride
b8cf7e27-48da-240d-b905-149ec1123d02,nvite
cbb6fdb7-a076-7f06-7ac1-92600af33508,Educanon
4f764d33-4fcd-909d-f7ab-cf46e7b383c1,InGo.me
fdc203b4-9c5d-5183-c878-e9c73af4acee,Full Measure Education
8b19be65-2a72-4b6c-8cc0-c4d4a681b392,Turning Natural
b4abd586-b405-21d1-4bfa-7427e60244bc,"BethClip, Inc."
d9ac63b7-4828-43a0-88d4-7b1077f50eca,Wellbees
3a53b240-80e0-4a54-4e49-c090d392c6a0,Wallflower Labs
0ada422b-2779-68bc-6a75-890f11584cb0,Pure Nootropics
46367d48-0f31-5fc4-1d8e-dc92eda6c09b,ACME Advanced Materials
d4eacc51-f065-0d54-307f-10532aa330be,OfficerReports.com
60924507-4acc-7852-136d-685fec8cf62a,Battlemap
0a4bd2c0-1d17-d349-ee55-22a6ca47b9e4,Sintact Medical Systems
1de3288f-5517-2715-cb05-32206e960e36,Parachute Home
b0a7e0e8-a969-0a28-205e-9e8df7e4b437,Indi Molecular
e5ef1346-b477-02d6-4353-145d9331ddd0,PFITR
c2163d1e-2487-4284-14b8-b9afb01b40ca,RadPad
0bbaf6fc-50a2-cdfa-87a3-6a897ce6e258,Shots Podcast Network
f75de0d0-4d44-4350-000c-3fef2a23d3a2,Backchat
78fd71da-2152-6b02-0b70-18d5462116e6,CreatorUp
b2657c55-bc7c-0a86-1637-90c524f757b5,Price Ignite Systems
dcb39e70-5867-7704-7af0-2ac2ac9638e5,too.me
a5f88f73-07cb-88f6-da3b-f3124c2fdf85,Synosure Games
6a9a738c-4b90-3878-f713-434d8916c8d6,AssetAvenue
9c248b76-26d9-4ac3-fd8c-60cb25560476,Makemoji
11350cd0-6ae2-7139-45c0-eed3ccc3a743,Thrive Market
e7f4e93a-d994-7f55-ab69-bb4d333e4569,Tilofy
393d74af-0d07-39e7-f24d-3c42909f6df8,TrueData
4b8f33f1-43ab-5792-582e-7227c59f8a3a,Saucey
caa6c222-88e8-4c9c-9edc-cfb7ea20bd3d,Thrive Causemetics
36b3beae-e7d5-4384-97c3-09c725f944ec,KATVR
7ec02473-1b2b-e87d-7a72-8425d1b77748,Timyo
8137b669-9c9f-4bc0-85e8-7cde0569116b,Chihuo Inc
18bbffea-1aff-4442-8820-990273c5b8f7,MobiAR (Mobile Augmented Reality)
b0cc2728-faaf-bc0e-7927-7726cee94242,RetraceHealth
c1a685be-09cc-3465-efc0-1b18e3730f3f,MobileQubes
69ce93c5-d287-e262-d5ff-40190d893e0e,Legendary Hatfield and McCoy Family Spirits Brand
a8579ba9-5421-c8f1-148a-0b88f56a979f,Curate
adc67912-dc89-fdbd-0fc0-1c7af11136fd,SoundFit
eca57239-94a1-ea5b-d299-68437be43676,Yuggler
2e08ab2c-054f-4ea1-868e-78566e336f65,TargaGenix Inc.
e7293805-5e94-f003-18ce-104185d4131d,Rundown App
e715ff6f-d067-1412-631c-d5eda909b8ff,DATTUS
a3e84ef1-b2d5-4bb4-b7f8-4575d37f23c6,Driven Data
79199c0e-1002-95b0-3597-0ee75e5dbdd9,REES46
e95abb59-4d3e-a28e-5bcb-e0b7d8313af1,Textizen
3130cf95-6e46-828b-b6e9-2cba5db31b01,Microshare
fa9f67f5-13d9-412e-98b6-dbc7bfe1dddd,Angela Wolf Video
e6aa59d7-5d8e-7baf-f803-974113d9aeaf,Synack
208efc4e-8b5e-bc68-1078-f4d91dbebef5,Roomstorm
54466706-1b4e-d498-da35-4b82c05a467b,Seriously
aa18a911-2506-807f-48f7-47e8256b058f,The Black Tux
9928508b-c172-1c74-fc4c-45a4393ffaef,FLYR
13059d6f-154e-13a8-27f8-bb9c75ddb3ff,"Fuisz Video, Inc."
f68d5993-bcb8-e2d0-12df-9f19409f048c,Iodine
feceeac2-a0a6-3487-dde4-537fc30cc6f0,Vow To Be Chic
5b2b21c5-3257-6aa3-282d-85b633cfc36a,Streamup
e7fe8323-cd79-1f97-6b8a-aef39d273560,TRAY
ef23ce54-7eb9-8420-61bc-5fc1cfd162fe,SentinelOne
b75eee25-a3ba-032f-7c10-ff4231233892,IXI-Play
21fb13e2-7fe2-6e6b-88dd-b127d0557232,Sporthold
c7c3b54a-011f-ce09-5ec1-f5a160d259a4,Apropose
1cf18c1b-e3e6-d968-b6fc-ed63e91756ec,Trucker Path
0c0993ea-c157-1922-f011-9d51268121e9,Appcubator
7ae9e6cd-40d6-95c7-a71f-4c0522ee8932,Vakast
28df88d6-79d1-b364-1e26-be59fdfefff7,Superpowered Inc.
ddcad3c2-831b-1bfd-f4f3-6f8963df2929,Play-it Health
45ff9c3e-33d9-54db-7bdc-af0b31ca30ca,Draiver
b4ade93c-ba60-517e-e2ca-ba8beee29a14,Namo Media
80005f7b-dfae-a8ac-82f1-f5e84dd372ca,Runscope
3a1a34b8-1b4c-ce35-fa50-3bd41140daeb,Darby Smart
23339a49-f6c9-bc8a-9bf3-8651f09d6176,Instabug
72dae27a-5fc3-fd9d-6ade-f1910b669e2f,Anapsis
a7656ca1-854d-852a-370b-5eeaf16a326a,Chairish
8337b9b0-7e0b-080a-0d84-b84ade087344,Butter Systems
638c9bf0-dcca-7f96-e4ad-8f418ae1dbd0,Opsmatic
6f0152c3-3547-6af1-2595-fad92c15b95a,Shadow Puppet
641c1359-4186-6122-7201-1ccb043cf2e8,NextUser
074340e7-8b64-8d55-5b60-aaeccf92d5c9,Hackermeter
fbb6b7cd-f4c9-e4d5-4670-0438fb775330,Datavolution
9f07d511-70e4-4825-68a0-2c1626a5c2df,Evoleen
3bdb6615-64e3-9147-f142-e28a2639132a,Quest app
ac3ee10a-43a1-4fc1-ad53-65b3ae9cc611,Framed Data
695dfc7d-44d9-a166-cc2e-bb4a75520e5c,ZowPow
60c0f179-d5b4-2153-486c-1febf9bdb483,Assemblage
a9041d8e-7596-992b-16e1-515661467fab,Go Dish
37e341ea-f6ad-c587-ec8b-e945a60d4dff,PEER
d9406ae7-2b1e-36d8-ba7f-d03272cef573,Sendbloom
90597a8f-45d3-f227-e7c3-16fb006bb3e9,Eyegroove
a87404dc-114f-803e-677c-0095f8ad924e,Halo Neuroscience
486913ad-4eb8-f025-386a-ee90bb845aa6,Fyusion
387da9f2-0971-662c-a402-0dae8d17feb4,MobileAction
d4642425-8755-058d-a3e8-b6ca7aa532cf,Immediately
52befd5f-3443-b1b9-ac81-b330c10c1d7c,NeoReach
f3bef2f3-722c-f513-c701-b492a24f4b61,Doorman
45254e26-82aa-064a-b164-fd7d900d2d0c,Airseed
fa03f723-fdc0-d5fd-8b91-bdd7b078970a,License Buddy
3dc94f49-6477-8a66-2da4-c3e5bc8aa6a0,Fixed
472e6ecd-d9ab-8251-d219-670e2786ea2e,Birdi
68c36170-659c-9efb-d79a-857f55d7a420,Drop
241a67e8-c2a5-1790-db5e-d57aa899cffe,PopUpsters
ad19eabb-a137-6534-f8e9-317f589c17be,Theorem
1d392440-4a0a-b780-50bd-39bd1cb49552,FreshPay
b4f20d06-e1a0-41b9-5cc2-609f7e550d9c,JETME
94e818f4-3c0e-f257-d252-22f34092f657,Spruce Health
303fc775-c07e-8202-5d39-055883798114,Digit
37e6768a-c2a1-d70a-ee5b-8feca24602cf,Lumific
c109c34d-d289-5ff3-f518-828a26fd6a77,Paykind
673fcce9-eda2-950f-8b33-d72609914668,CodeCombat
aafa57bb-49f5-62c3-3a2d-e26274ccec91,Decorist
3e76f536-62cb-6e59-89c6-6cb2bc05caae,Sysdig
e9d46665-3dba-3c17-7a1f-b13398107ea9,Pinrose
4a72aea0-0a50-12d7-3993-c18bb7b02093,Safe H2O
e197a671-b888-c39c-912d-ed5c2ba09c3c,Springboard
47af4f84-53ee-e27c-870e-3746ce574a6a,Robocoin
c8f4ff09-44ec-ee6c-19b2-0c176b61edd9,Decisive Health
4aab0deb-536b-acb0-9458-0ba774d4ddac,Bluurp
e1a86428-d57e-ba9a-9a89-7c556625c587,Selfie Mirror
7f2dc1b2-6b0e-1d72-0d03-a49568c13e19,RangeMe
8056a613-cdb0-abb9-9a6f-1b30d14a8875,ENSO
06cf537c-7313-ac90-d5c3-5ba984647d87,Remark
fdf821e2-63a7-2db3-fcb1-78fbd477b2f3,Swipe Labs
f8e7909b-0d13-eaf6-1c4d-c34678753341,Doblet
f7d798e3-64b8-8be6-d70d-9ba19fba3b1d,PulseBeat
32d93f70-fe8e-4b1d-4432-1435912dbab4,Outlyer
4eb5f996-9441-4339-91d9-23c2a0257e89,Seven Seas Music
c444c158-4aad-9aa7-4fe9-74bb3ea8271b,Jerpix Games
ed8c6476-8f3f-5ec6-e9f7-3bfc7b91e465,Rover
05aea9e2-72b4-9f5b-a791-8eb503999062,Knowtify.io
771fbe66-0780-0483-3f1f-6d46cd3fdd58,Picus Security
a79887ef-384e-4a0f-adcc-35186bfc503c,Kadence
339c8c61-9918-d001-cfa4-ee233b384abb,Budz
7a97c440-3924-fd6c-6767-5d4783571c8f,Life.Markers
c6253dea-1a8a-cc5a-0831-f059b7091ab5,Jewel Toned
f6bf5d26-1064-45da-a8ea-6a85e99ee4a6,prevoty
d185ee2e-5b53-46ca-b46f-67ee158c80ad,Symbiotic Health
98d1cce4-1af9-f715-e77f-9776bde2e726,Novilytic
bcaaf6f8-0e96-4409-b8ae-eab606a57e16,AMPEL BioSolutions
34a7abca-fd11-47cf-8838-1ad09547e1f1,Springbok Analytics
c924d573-98ce-d237-9c17-bb6415c35b67,SpeedETab
c2e7e605-fd80-50c3-a112-930da1c1b195,WealthHub Solutions
54f3eb38-b40c-9227-64c0-cb7f1822720f,Dalia
205cfff0-eb8c-d00b-6293-1366c964ca2d,Amplion
1c5e61b0-532d-4f68-97a4-565377bb9b1a,Pattern
de8047b9-ac67-45e7-2b04-b1533a434964,AllianceCare
719bcc51-6452-b9bb-858a-7c8c71919480,Bristlecone Holdings
c32757e1-5776-4f28-ad0a-968845f0ac67,Sparx Hockey
4bf8e132-6b51-648f-73d0-75aef839a247,DENTIDESK
61030ecf-974b-ee81-e7ea-b13e0b0d979a,Overlay Studio
4cf6f411-fd00-7749-2d78-fb62460dea0d,TheDressSpot.com
906ef94d-f7e8-94be-8068-ca2f98d9b9d5,Equipboard
60ad6927-ac3e-4e65-827e-747b06b38b95,Kazoo
9500b7c8-3f5f-5025-ce22-34361af2245d,AdMass
d81bb8b0-ccd0-6d7b-a7f3-0e33776c4cd6,Chiron Health
1fbc21e5-8b1b-0308-6e3a-dcdd1f67270a,Structured Polymers
454c66f7-71b6-f5b0-6abe-7826e268ef60,Loop & Tie
affc34aa-eb4b-faa4-5129-2c9eac5a1cd8,Black House
1199fbd6-72f4-3129-e9a6-b9c56e4e0c4f,SensingStrip
57fb3e89-5563-bce3-80d3-d24b45280df2,Edfolio
95fdae1b-83f1-f277-6b4f-eb231242231b,"Mariposa Holdings Group, Inc."
fe82e066-a015-6209-209e-0d5352efad50,Stokza
7b9b38f7-a933-2742-0651-a149caa7984f,Notion
0c88550d-72d2-4c84-9e53-0c1f0771f9bc,Pure Cultures
2b9c960d-0d82-e5bd-7d5b-6ddc2252f0c4,ChatLingual
a07c27ea-174f-4a8e-bd19-014f9a27e45d,Innatrix
93750adf-84d5-c471-9886-37da157e0f14,Maka Brew
de5f2154-8b37-5db4-9800-f8f7804e10ae,Levyx
f7945688-a5f8-42cb-bc99-e5283a429b66,Ionica Sciences
9eeb3e73-5754-4b45-8f9d-f7ea761b45ff,Tunetap
27d5283a-ad36-aadd-1e67-78600da2f6b9,Monkey
9eea731e-69bb-57fe-ab78-17d48a18c217,Exposure
87d4d720-99e7-2882-25b8-395e1835132f,REscour
0c41ceb2-36c8-9e02-3131-e1365990f6d3,Chui: The World's Most Intelligent Doorbell
750590fb-4308-1007-2a9b-a3c44ce415f6,WUF
b8b34a8f-e8f8-e1f6-2946-8fc504c681d3,Uvize
fb76252f-b12e-4fb9-ae8e-638b2f11e99f,Logrr
d9acd472-11e6-470e-bcee-3577e08dbf77,Cytocybernetics
c00afd52-8092-e49e-2b78-e09704b6b16b,Popular Pays
bbd77a94-a750-d136-feb7-83b780662c78,Glidepath Power
bbc898e4-d69b-5862-308a-e41086b1806b,VideObserver
6a0fd714-4584-b2d4-6b09-efcc50918a38,Home Chef
d795247f-0d1f-f314-77d7-5b791e784d97,Soloinsight Inc.
beb4a454-4671-4b8d-af49-b3e520e40ca9,Braven
4739c02e-61f0-4fe2-97bb-803d7057ea74,Thabure Media Group
bf6d3b88-e5c3-b3b3-7931-f9bb3eb06bb5,Planetarians
56c5cc2b-9367-5834-4561-c8b33b13a273,EVS Glaucoma Therapeutics
2c1f934d-4e60-5d5a-fdcf-4ef7e43b80dd,Mistbox
4f9ad906-c526-46d3-9657-435afbec316e,Quidnet Energy
997599fd-7b7e-4e04-bb2a-e654e74d93a6,Metisoft Solutions
38a471c5-a7c9-caca-86c3-48c03362b97d,Narvii
72720a45-fb8b-fdd5-1e0c-b8761a688fab,Artwardly
841c3787-74e3-4f41-a082-a120bd9e8791,ClinOne
1b81815e-e7df-c2e2-fb17-451ba3586600,Edyn
f677558d-f4b4-723c-c2ae-ef4bf7f8ad71,Next Thing Co
4167670f-cb38-a46c-4274-831a7fd04089,Perfect Price
a61f5691-3d44-b780-3ef1-d27616d30df7,Clef
e9ea485e-cb2c-48e6-968c-e42ec6626588,Garage Capital
1235abe7-7e5b-c301-25d2-f0c8c2a497e7,PreventScripts
e6a574de-bf67-df61-2932-02cd00372ad2,Cannabox
dd57a5b1-43b5-a92d-8f16-3cea71059317,Hemheist
45a5b71b-74d4-9a85-57a0-16755345eab5,Pendo
8690054e-486d-95f2-d560-c830d18a50be,K4Connect
93ece477-70c2-5897-a680-389b356e7d12,Perfect
6125b474-bc23-5451-4aff-dd56f8aadbda,Globatom
fa0c40b6-a682-f9f2-f2fe-fbe515663837,Tavour
f8e81486-476e-5d09-c847-a52f2564ebb0,Rival IQ
57a9220a-27cd-7be8-3e2d-cb987e5b1b53,Mashh
4563768d-4a3d-53e4-e328-565e410403ca,Cortera Neurotechnologies
03952dc1-3e44-4ddd-a931-02f673d528d1,TransRobotics
b2e3bfc7-721b-025a-7b7b-21821d5f2c47,Microblink
59a77bad-cac3-080f-2b03-fe3e2c610c21,Wondermento
bd8e11df-16ba-612d-aa3f-1dffb2358210,Kelvin
b332a9ca-1aec-4649-8cd4-3693e4d99eac,"Onlulo, Inc"
06faf3c3-6fe4-d690-bd61-9d5cc8815d8f,ProteoSense
22864ded-dd20-4b5f-8bf5-2abdefe0a35a,Field Ready
ab227ff8-5e19-4c88-a511-1439a9afda2c,Superjacket Productions
a755374e-0ded-4cb9-938c-513eea1e564d,Quantum SI
a591b2dc-084d-150e-8f9f-f8a900d53b6a,Pono Home
67f3095d-2e61-4ebb-8116-861931e6c35a,Astrileux
7e19861c-3df4-fd75-e55d-426dca2a1edb,Pollfish
6e9bb460-9ab2-a1af-4605-68a2e10c701d,Aditi Multimedia
3722c9ac-329e-efb0-cc8d-8e0b4dc28701,LiquidTalent
e101c7a6-2f2f-57d4-dd88-0a1f383ddcbb,Trendalytics Innovation Labs
e999dbb1-1215-bb45-2aad-365cffec6867,Nineteenth Amendment
6c191b30-aeeb-90a7-ed02-ae82da0ebe51,NimbleDroid
8f334386-5acb-d74f-390c-759f690d0977,Vbout.com
aceca37b-f280-de60-f02a-2833a6ef4afc,WTRMLN WTR
46f1286a-0348-95a6-4370-b048b07a8718,Union Station
c8f90178-846b-2ca6-afa6-7719b674c6b6,Birds and Fellows by Glam+Go Saloon
55443e65-8cf7-2d62-34a9-8ded186b26fc,Booya Fitness
00787f14-8255-595a-5ebc-85f296c933e6,Presentr
a52a5f33-df20-0bf9-eee1-5ea0a9473844,LeBoo
977a8f13-f2b8-783e-494b-73b73b58236a,Vega Interactive
db0d553c-949a-35c6-8cac-d5d10c386eb3,Sotheby's Home
a7c0e34b-9e9e-f140-f5f3-f01fb66e5e2a,Cyborg
754dcf7a-3acf-54bb-2ff7-282c1f3c3f98,Rukkus
57e4a891-4ebe-cff5-fa88-a38a135d984d,Zype
06428031-1279-bf59-482a-d0e3a52a821f,EquityZen
99780508-0f2a-11ef-e21f-cc8521e90867,Dashride
75038334-5784-4b41-a31c-79d96abe5858,Sweet Defeat
7fb07031-e186-445f-5a38-33e7a6ad4d29,Rentlogic
0d806bb7-7951-b00c-460f-8a7be9429ca8,Formation Bio
c886bcff-0c6a-4b82-99a5-620d18a66ab2,WRIGHT
b92cf1a1-8808-9532-ba27-ad53a7bfe029,Roomi
6c0c3b17-0d9b-4f95-ba83-4d452b1d75cb,Meme Inc
d9feb7ac-90c1-357f-633a-5307f9e986e3,Jewelbots
8acf973a-38cc-970b-653c-9cb689b5cd52,Pagevamp
c52c5135-f965-e2e4-4c2d-d70d6120aeec,Krow
a4c7951e-8661-7941-6048-3ccc607ea5dc,Jackpocket
80f7c0fa-7692-43f9-8980-847d5a05f67e,eCreditHero
30085b81-765d-51f8-d8bb-66cf1d2d245e,Find Your Trainer
15be73ce-63ca-ee79-9f44-1758aa2c81f0,CoinDesk
2c50e707-1ae2-4f18-814c-482a895779de,FanAmp
b2bdc6eb-d8ff-c327-f4a2-bf9c7bbe2cf7,Service Year
fe32db9a-05f1-4bd0-a9f4-739ab5e72b60,Nicole Bryl Skincare
65389059-fb8d-adee-a3b3-0f00250eb649,Confiant
cf6acc7c-d4e3-5aec-07db-8ffcf189822c,SWERVE Fitness
e8067ee6-eaa6-6959-33f7-657b4c9ddf2f,Smart Mocha
4b2ce9bc-b627-2e96-d769-04d9116fa8db,Polysync
dcf13728-b8d7-40aa-acce-324740f248cd,The Athletic Community
b96721a7-0a42-4b96-d68e-226284fd5346,SWAG'R Digital Media
d573bbca-af23-5a6b-db7f-2095c6c09ddb,RockStep Solutions
f8190188-f7fe-1a42-f3e7-568e7656b520,MartMobi Technologies
842b7d71-97fb-e1c0-5dbe-478aef8a329b,Xcalar
374f27af-5291-fec6-633b-cf3fcbe83362,Utila
304cec87-9db1-dc37-9319-3f3b7ebbf33b,Acera Surgical
8ce68b9d-61e9-4442-a2af-d2d7ad01a856,Cardiaform
eecbd5b6-b5d1-82d3-54b8-3d7a8fa47352,Tallyfy
3dc62aaf-bc07-4d34-a9ec-e548a54d7191,Sling Health
5694508c-11eb-eeca-b078-afb5dae3ac09,buzzmark
20611c3a-3533-54b6-c785-97695a20e794,AgeWell Biometrics
e4ba8de2-ace9-41a1-81de-dddf1d17fc59,Lasarrus
5715cd32-c173-030c-42dd-c08b824d0a10,Hermes IQ
082415ba-c3d1-49cf-6c5b-8b137b98fbaf,MobileSuites
efbfded1-5492-4299-bf41-2a61bbbb24d8,Avid Gardener
749ae6a2-9369-f022-536e-c038c6a3a6ea,Formative
743263c7-0089-9183-6f9e-ac0a3f008362,WiseBanyan
d1686996-a5d2-00d0-4960-a45d2b7aa232,ClinCapture
9082eb5f-5d91-0299-6163-6879073426d8,Leet
55255821-d4de-2521-e1b4-45d49570ce62,Auris
594b0492-f300-baf2-46b0-32ef9b162162,Brighton Training Group
ce752221-5014-f9c7-0dd1-306f5009c344,TidalScale
f7393b3b-ada8-42dd-94ad-4cedf8d81068,NetSpyGlass
e19b4565-4b2f-42cf-95d4-22109a045bba,Pack Dog
50f9e2e9-8052-23b2-cfe7-12d2b9a596be,Jaystreet Technologies
412b26d5-5eb0-550d-dc04-d9e3fb9aa945,CodersClan
ef0106f2-8ed8-b1b2-3e4e-e85a14cb9855,Dating LATAM
7065934e-da1b-e9e1-842b-e426e5610a7d,TrueVault
968f0e5b-58b5-1d94-e7a5-cd28fb940573,Epic
f27a3f19-5c92-328e-fd7b-339baf029655,Eduson
c1af5dad-5180-07cd-3221-2269cf4d591f,Traces
1fcc49ba-60fe-e6a8-b380-8fa76f202197,Cloudastructure
0685319c-7fff-abb5-76ae-2f5e72647f7c,Qbit Technologies
6337de95-bc45-0ec4-49dd-e8b4b3849499,Bonafide
98f91d3d-1e7d-9d61-edca-9ed934c92caa,Tap A Phone
ff3fd3b3-512a-a7b0-aaad-3c747258d8fc,The Ivory Company
5aa5fadc-427a-fd22-28d3-d41ce4959b10,Venovate
769d93a8-15ca-ff3a-1789-af56f76e2a9a,Whova
4890038c-288c-48be-b321-4739b66af38f,Bretelon
d49b961c-1ef1-32c8-e707-84351543ae4a,Human Longevity
19f03b29-1d64-4dbd-9719-626df56a88ed,Smart Armor
090318a2-4b6e-cde1-3150-7c2ac1e36d47,Giveit100
e9afcc52-42f4-2d01-f5d5-3266b413035e,Talview
b08ee56b-b7c0-cdc1-8ec7-c1d963fe376e,Arkose Labs
3385c716-ff10-eaff-4e6e-86212f8c288d,Tachyus
b5fe7b3c-cee0-582e-1cc2-b6e9003b7b2b,xCraft Enterprises
2facbc19-9e76-9858-b4f8-e77f05172219,Forkable
22d4eae8-7750-02dd-928c-eab204f4b019,PhysioCue
1f074f01-cb08-1981-4801-ef6c8228658a,Pcsso
a2d61ae9-83ed-10d7-83d4-835aea7d06dc,GNS3 Technologies
b9209b9e-bf2c-8214-2e16-cbd0fda3c259,SketchDeck
4273ceaa-93c8-c431-07ba-3b78e1deb1a4,Sensel
68b354ec-db54-47dd-8e85-3848849992e5,SGBI INC
a4c10680-ef70-4bd3-bafe-c0949093b2f1,Think Spider
437c9054-a3a7-46e9-ad90-253d943b67bb,Dollar For
7574628a-44fd-499b-3de9-dd9c31b6dc6c,Softcube
7ac4b011-32a9-41d3-9ad7-5b633c890c3a,Theater Ears
7964bcac-96c8-dd76-94bd-ebee6f175908,Shoe Lovers
1d8f0ec4-98e5-2b61-ddd7-be4d24091c87,BloomSky
c3d69874-2612-ab87-612a-f908b6786394,Noble Transmission
05490e8d-0af7-3678-e272-9454d7e4b57b,Virtual Education Systems
73718a8a-cee4-b86c-4b1c-72af635e2a8b,FightCamp
ec6edd33-8de2-4c85-b2ad-a596af5d082a,Givsum
